City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
Paris,Hotel Opéra Opal,"19 Rue Tronchet, 75008 Paris",8.6,737,471,Booking.com
Paris,Pepper & Paper Apartments,5th arrondissement,8.9,249,890,Booking.com
Paris,Hotel Aulivia Opera,"4 Rue des Petites Ecuries, 75010 Paris",8.1,703,359,Booking.com
Paris,CitizenM Paris Gare de Lyon,"8 Rue Van Gogh, 75012 Paris",8.6,11198,394,Hotels.com
Paris,Yays Paris Issy,,8.8,357,486,Booking.com
Bangkok,Mövenpick Hotel Sukhumvit 15 Bangkok,"47 Sukhumvit 15, Klongtoey Nua, Bangkok 10110",8.4,4336,221,Booking.com
Bangkok,Royal Orchid Sheraton Hotel & Towers,"2 Charoen Krung Soi 30, Siphya, Bangkok 10500",8.6,2285,249,Booking.com
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Bangkok 10600",8.5,3239,189,Booking.com
Bangkok,Renaissance Bangkok Ratchaprasong Hotel,"518/8 Ploenchit Road, Bangkok 10330",8.9,655,258,Booking.com
Bangkok,Pullman Bangkok King Power,"8-2 Rangnam Road, Bangkok 10400",8.9,640,183,Booking.com
Bangkok,Le Méridien Bangkok,"40/5 Surawong Road, Bangkok 10500",8.8,549,435,Booking.com
Bangkok,Bangkok Marriott Hotel Sukhumvit,"2 Sukhumvit Soi 57, Bangkok 10110",8.9,1819,250,Booking.com
Bangkok,Avani Sukhumvit Bangkok Hotel,"2089 Sukhumvit Road, Bangkok 10260",8.8,259,159,Booking.com
Bangkok,W Bangkok,"106 North Sathorn Road, Silom, Bangrak, Bangkok 10500",9.1,694,357,Booking.com
Bangkok,Hansar Bangkok,"3 Soi Mahadlekluang 2, Rajdamri Road, Bangkok 10330",8.7,283,239,Booking.com
London,Egerton House Hotel,"17-19 Egerton Terrace, London, SW3 2BX",9.4,275,960,Booking.com
London,Boundary London,"2-4 Boundary St (Enter on Redchurch St), London, E2 7JE",8.6,217,"1,040",Booking.com
London,"Montcalm East, Autograph Collection","151-157 City Road, London, EC1V 1JS",8.9,5444,642,Booking.com
London,"Beautiful, Secure, 2-bedroom Canal-side Apartment",Tower Hamlets,9.6,70,695,Booking.com
London,Redchurch Townhouse,"25 Whitby Street Shoreditch, London, E1 6JU",9.5,540,820,Booking.com
London,The Rubens at the Palace,"39 Buckingham Palace Road, London, SW1W 0PS",8.9,1815,612,Booking.com
London,Cheval Three Quays,City of London,9.4,517,992,Booking.com
London,The Barbican Rooms,"42-46 Chiswell Street, London, EC1Y 4SD",8.4,1783,768,Booking.com
London,Hurlingham Bed and Breakfast,"6 Grimston Road Grimston Road, London, SW6 3QP",9.2,48,520,Booking.com
London,Canary Wharf - Luxury Apartments,Tower Hamlets,8.9,117,508,Hotels.com
Murcia,Hotel Nelva,"Avenida Primero De Mayo, 5, 30006 Murcia",8.8,3980,223,Booking.com
Murcia,Occidental Murcia Siete Coronas,"Paseo de Garay, 5, Murcia",8.9,3683,232,Booking.com
Murcia,NH Amistad Murcia,"Condestable, 1, 30009 Murcia",8.4,1943,212,NH Hotels
Murcia,Beautiful Villa in Murcia with pool just 10m away,,9.4,7,215,Booking.com
Murcia,Tryp Murcia Rincón De Pepe,"Calle Apostoles, 34, 30001 Murcia",8.8,1875,234,Booking.com
Murcia,Catalonia Conde de Floridablanca,"Calle Princesa, 18, 30002 Murcia",8.7,1731,196,Booking.com
Murcia,Apartamento Floridablanca,,8.5,147,211,Booking.com
Murcia,Agalia Hotel,"Avda. Arquitecto Miguel Ángel Beloqui 7, 30006 Murcia",8.3,2843,211,Hotels.com
Murcia,AC Hotel Murcia by Marriott,"Avenida Juan Carlos I, 39, 30009 Murcia",8.4,998,227,Booking.com
Murcia,Apartamento Florencia,,8.6,7,261,Booking.com
Faro,Ap Eva Senses,"Avenida da Republica, 1, 8000-078 Faro, Faro",8.5,4268,299,Booking.com
Faro,Hotel 3K Faro Aeroporto,"Estrada do Aeroporto EN 125-10 KM 262+2 Esq, Montenegro, 8000-124 Faro, Faro",8.3,4557,176,Booking.com
Faro,3hb Faro,"Rua Vasco da Gama nr 33, 8000-442 Faro, Faro",9.5,471,542,Booking.com
Faro,My Place @ Faro Ria Views,,9.7,106,254,Booking.com
Faro,Real Marina Hotel & Spa,"Av. 5 de Outubro, 1, 8700-307 Olhão, Faro",8.7,2534,284,Expedia
Faro,Best Western Hotel Dom Bernardo,"Rua General Teofilo da Trindade 20, 8000-356 Faro, Faro",8.2,2313,165,Expedia
Faro,The Sunny Cottage,,9.8,36,271,Booking.com
Faro,Hotel Monaco,"Rua Batista Severino - Urb. Monte da Ria, 1153, 8005-237 Faro, Faro",7.9,1895,243,Expedia
Faro,Crowne Plaza Vilamoura - Algarve,"Rua Do Oceano Atlantico, 8125-478 Vilamoura, Faro",8.9,1568,430,Expedia
Faro,Apartamento Gulbenkian,,8.9,33,222,Expedia
Las Vegas,Paris Las Vegas,"3655 Las Vegas Boulevard South, Las Vegas, NV 89109",8.1,12700,294,Expedia
Las Vegas,Four Seasons Hotel Las Vegas,"3960 Las Vegas Boulevard South, Las Vegas, NV 89119",9.1,347,"1,081",Booking.com
Las Vegas,Secret Suites at Vdara,"2600 W Harmon Ave, Las Vegas, NV 89158",9.3,29,"2,003",Expedia
Las Vegas,Stripviewsuites At Signature,The Strip,7.7,113,493,Booking.com
Las Vegas,Waldorf Astoria Las Vegas,"3752 Las Vegas Boulevard South, Las Vegas, NV 89158",8.6,453,"1,358",Expedia
Las Vegas,"Red Rock Casino, Resort and Spa","11011 West Charleston Boulevard, Las Vegas, NV 89135",8.5,534,769,Preferred Hotels & Resorts
Las Vegas,"Luxury Studio Mgm Signature, Great Location, Lazy River, No Resort Fees",The Strip,9.5,29,656,Booking.com
Las Vegas,Caesars Palace - Resort & Casino,"3570 Las Vegas Boulevard South, Las Vegas, NV 89109",8.0,6893,446,Expedia
Las Vegas,Planet Hollywood Resort & Casino,"3667 Las Vegas Boulevard South, Las Vegas, NV 89109",8.2,6982,304,Booking.com
Las Vegas,Suites at Elara Las Vegas Strip-No Resort Fees,The Strip,8.7,17,809,Booking.com
Ibiza,Eurostars Ibiza,"Calle Ramon Muntaner 25, 07800 Ibiza, Ibiza Island",8.7,639,370,Expedia
Ibiza,Gran Hotel Montesol Ibiza,"Passeig de Vara de Rey 2, 07800 Ibiza, Ibiza Island",8.6,336,525,Booking.com
Ibiza,Lux Isla,"Josep Pla, 1, 07800 Ibiza, Ibiza Island",9.1,1414,269,Booking.com
Ibiza,5 Star 3 Bedroom Apartment White Angel,,8.8,5,846,Booking.com
Ibiza,THB Los Molinos Adults Only,"C/ Ramon Muntaner, 60, Ibiza, Ibiza Island",8.5,1932,349,travelup
Ibiza,Hotel Royal Plaza,"Pere Francès 27-29, 07800 Ibiza, Ibiza Island",8.1,1250,355,lastminute.com
Ibiza,105 Suites @ Marina Magna,,8.9,458,400,Booking.com
Ibiza,Hotel Simbad,"Ses Figueres 22, Talamanca, 07800 Ibiza, Ibiza Island",8.2,859,304,lastminute.com
Ibiza,Ocean Drive Ibiza,"Playa de Talamanca, Apt. 223, Ibiza, Spain, Ibiza, Ibiza Island",8.1,423,288,Snaptravel
Ibiza,Apartamentos Mariano,,8.4,299,376,Booking.com
